SystemCash,CompanyCash,PlayersCash,Nu.Players,Nu.Cards,Operation,InvolvedP1,InvolvedP2,Avg.PlayersCash,Avg.PlayersCards
23551.895625000012,20040,3511.8956250000124,694,1240,played round,"14517658759212 ($37, #Cards:3)","3226146398422 ($92, #Cards:5)",2.8321738911290324,1.7867435158501441
23551.895625000012,20040,3511.8956250000124,694,1240,played round,"4839219585753 ($26, #Cards:1)","16130731969730 ($4, #Cards:0)",2.8321738911290324,1.7867435158501441
23551.895625000012,20040,3511.8956250000124,694,1240,played round,"9678439192992 ($4, #Cards:0)","16130731992270 ($4, #Cards:0)",2.8321738911290324,1.7867435158501441
23551.895625000012,20040,3511.8956250000124,694,1240,split card,"11291512439368 ($4, #Cards:0)",,2.8321738911290324,1.7867435158501441
23551.895625000012,20040,3511.8956250000124,694,1240,played round,"1613073198941 ($4, #Cards:0)","11291512466297 ($0, #Cards:1)",2.8321738911290324,1.7867435158501441
23551.895625000012,20040,3511.8956250000124,694,1240,played round,"4839219590286 ($4, #Cards:0)","4839219622689 ($4, #Cards:1)",2.8321738911290324,1.7867435158501441
23551.895625000012,20040,3511.8956250000124,694,1240,played round,"11291512366757 ($4, #Cards:0)","12904585594832 ($4, #Cards:0)",2.8321738911290324,1.7867435158501441
23551.895625000012,20040,3511.8956250000124,694,1240,played round,"16130732006800 ($4, #Cards:0)","11291512367401 ($2, #Cards:3)",2.8321738911290324,1.7867435158501441
23551.895625000012,20040,3511.8956250000124,694,1240,played round,"16130732049180 ($13, #Cards:5)","4839219586224 ($1, #Cards:0)",2.8321738911290324,1.7867435158501441
23551.895625000012,20040,3511.8956250000124,694,1240,played round,"11291512459213 ($4, #Cards:0)","8065366000695 ($8, #Cards:1)",2.8321738911290324,1.7867435158501441
23551.895625000012,20040,3511.8956250000124,694,1241,split card,"9678439251594 ($4, #Cards:2)",,2.829891720386785,1.7881844380403458
23551.895625000012,20040,3511.8956250000124,694,1241,played round,"8065365996450 ($9, #Cards:0)","14517658812177 ($32, #Cards:2)",2.829891720386785,1.7881844380403458
23551.895625000012,20040,3511.8956250000124,694,1241,played round,"3226146391116 ($5, #Cards:2)","1613073205101 ($4, #Cards:0)",2.829891720386785,1.7881844380403458
23551.895625000012,20040,3511.8956250000124,694,1241,played round,"9678439220844 ($25, #Cards:4)","12904585562008 ($6, #Cards:0)",2.829891720386785,1.7881844380403458
23551.895625000012,20040,3511.8956250000124,694,1241,played round,"16130731952510 ($17, #Cards:6)","6452292797368 ($10, #Cards:0)",2.829891720386785,1.7881844380403458
23551.895625000012,20040,3511.8956250000124,694,1241,played round,"9678439221564 ($8, #Cards:4)","16130732009910 ($28, #Cards:1)",2.829891720386785,1.7881844380403458
23551.895625000012,20040,3511.8956250000124,694,1241,played round,"16130732036230 ($81, #Cards:0)","11291512400056 ($13, #Cards:6)",2.829891720386785,1.7881844380403458
23551.895625000012,20040,3511.8956250000124,694,1241,played round,"8065365976255 ($9, #Cards:2)","1613073207641 ($4, #Cards:0)",2.829891720386785,1.7881844380403458
23551.895625000012,20040,3511.8956250000124,695,1242,added new player,"1613073201321 ($4, #Cards:0)",,2.8276132246376813,1.7870503597122303
23551.895625000012,20040,3511.8956250000124,695,1242,played round,"3226146414336 ($4, #Cards:0)","6452292781752 ($87, #Cards:6)",2.8276132246376813,1.7870503597122303
23551.895625000012,20040,3511.8956250000124,695,1242,played round,"16130732008720 ($4, #Cards:0)","16130732072200 ($0, #Cards:1)",2.8276132246376813,1.7870503597122303
23551.895625000012,20040,3511.8956250000124,695,1242,played round,"6452292789088 ($9, #Cards:0)","12904585621200 ($4, #Cards:0)",2.8276132246376813,1.7870503597122303
23551.895625000012,20040,3511.8956250000124,695,1242,played round,"9678439210452 ($25, #Cards:0)","11291512469405 ($0, #Cards:1)",2.8276132246376813,1.7870503597122303
23551.895625000012,20040,3511.8956250000124,695,1242,played round,"6452292830896 ($4, #Cards:2)","9678439171506 ($21, #Cards:0)",2.8276132246376813,1.7870503597122303
23551.895625000012,20040,3511.8956250000124,695,1242,played round,"4839219587370 ($14, #Cards:6)","1613073204448 ($4, #Cards:0)",2.8276132246376813,1.7870503597122303
23551.895625000012,20040,3511.8956250000124,695,1242,played round,"14517658855593 ($4, #Cards:0)","8065366047715 ($4, #Cards:1)",2.8276132246376813,1.7870503597122303
23551.895625000012,20040,3511.8956250000124,695,1242,played round,"1613073195905 ($4, #Cards:0)","4839219585753 ($13, #Cards:2)",2.8276132246376813,1.7870503597122303
23551.895625000012,20040,3511.8956250000124,695,1242,played round,"12904585562008 ($16, #Cards:1)","1613073204117 ($4, #Cards:0)",2.8276132246376813,1.7870503597122303
23551.895625000012,20040,3511.8956250000124,695,1242,played round,"11291512380995 ($4, #Cards:0)","4839219593451 ($1, #Cards:0)",2.8276132246376813,1.7870503597122303
23551.895625000012,20040,3511.8956250000124,696,1243,added new player,"3226146402838 ($4, #Cards:0)",,2.8253383950120674,1.785919540229885
23551.895625000012,20040,3511.8956250000124,696,1243,played round,"4839219624261 ($4, #Cards:0)","16130731992270 ($4, #Cards:0)",2.8253383950120674,1.785919540229885
23551.895625000012,20040,3511.8956250000124,696,1243,played round,"3226146391116 ($5, #Cards:2)","8065366010105 ($4, #Cards:0)",2.8253383950120674,1.785919540229885
23551.895625000012,20040,3511.8956250000124,696,1243,played round,"4839219601503 ($8, #Cards:1)","4839219609849 ($4, #Cards:2)",2.8253383950120674,1.785919540229885
23551.895625000012,20040,3511.8956250000124,696,1243,played round,"9678439208976 ($4, #Cards:0)","11291512371335 ($45, #Cards:11)",2.8253383950120674,1.785919540229885
23552.895625000012,20041,3511.8956250000124,696,1243,cash added to account,"1613073209734 ($4, #Cards:1)",,2.8253383950120674,1.785919540229885
23552.895625000012,20041,3511.8956250000124,696,1244,split card,"3226146408732 ($4, #Cards:2)",,2.82306722266881,1.7873563218390804
23552.895625000012,20041,3511.8956250000124,696,1244,split card,"14517658882458 ($4, #Cards:0)",,2.82306722266881,1.7873563218390804
23552.895625000012,20041,3511.8956250000124,696,1244,played round,"3226146408732 ($4, #Cards:1)","8065366039810 ($4, #Cards:2)",2.82306722266881,1.7873563218390804
23552.895625000012,20041,3511.8956250000124,696,1244,played round,"16130731954080 ($4, #Cards:0)","6452292789492 ($62, #Cards:5)",2.82306722266881,1.7873563218390804
23552.895625000012,20041,3511.8956250000124,696,1244,played round,"14517658759743 ($176, #Cards:0)","3226146391054 ($12, #Cards:3)",2.82306722266881,1.7873563218390804
23560.895625000012,20049,3511.8956250000124,696,1244,cash added to account,"11291512374296 ($46, #Cards:0)",,2.82306722266881,1.7873563218390804
23561.895625000012,20050,3511.8956250000124,696,1244,cash added to account,"14517658895031 ($4, #Cards:1)",,2.82306722266881,1.7873563218390804
23552.073125000014,20051,3501.073125000012,696,1243,sell card ($1.8225) & buy card,"16130731996940 ($51, #Cards:5)",,2.8166316371681415,1.785919540229885
23552.073125000014,20051,3501.073125000012,696,1243,played round,"8065365990845 ($4, #Cards:0)","11291512400056 ($13, #Cards:6)",2.8166316371681415,1.785919540229885
23552.073125000014,20051,3501.073125000012,696,1243,played round,"16130731977970 ($24, #Cards:0)","14517658866933 ($4, #Cards:2)",2.8166316371681415,1.785919540229885
23552.073125000014,20051,3501.073125000012,696,1244,split card,"14517658839582 ($4, #Cards:5)",,2.8143674638263665,1.7873563218390804
23552.073125000014,20051,3501.073125000012,696,1244,played round,"9678439172808 ($200, #Cards:0)","11291512371335 ($13, #Cards:10)",2.8143674638263665,1.7873563218390804
23555.073125000014,20054,3501.073125000012,696,1244,cash added to account,"3226146397464 ($18, #Cards:1)",,2.8143674638263665,1.7873563218390804
23555.073125000014,20054,3501.073125000012,696,1244,played round,"9678439171506 ($6, #Cards:1)","4839219601503 ($8, #Cards:2)",2.8143674638263665,1.7873563218390804
23555.073125000014,20054,3501.073125000012,696,1244,played round,"4839219624261 ($4, #Cards:0)","12904585621200 ($4, #Cards:0)",2.8143674638263665,1.7873563218390804
23566.073125000014,20056,3510.073125000012,696,1245,buy card,"6452292781752 ($86, #Cards:7)",,2.819335843373494,1.7887931034482758
23566.073125000014,20056,3510.073125000012,696,1245,played round,"3226146396212 ($16, #Cards:3)","16130732089510 ($0, #Cards:0)",2.819335843373494,1.7887931034482758
23566.073125000014,20056,3510.073125000012,696,1245,played round,"11291512382255 ($18, #Cards:3)","1613073203484 ($4, #Cards:0)",2.819335843373494,1.7887931034482758
23577.073125000014,20058,3519.073125000012,696,1246,buy card,"1613073195251 ($11, #Cards:1)",,2.8242962479935794,1.7902298850574712
23577.073125000014,20058,3519.073125000012,696,1246,played round,"11291512411942 ($24, #Cards:4)","16130731988720 ($4, #Cards:0)",2.8242962479935794,1.7902298850574712
23577.073125000014,20058,3519.073125000012,696,1246,played round,"1613073208207 ($4, #Cards:1)","8065365987930 ($4, #Cards:0)",2.8242962479935794,1.7902298850574712
23577.073125000014,20058,3519.073125000012,696,1246,buy card,"6452292788252 ($4, #Cards:0)",,2.8242962479935794,1.7902298850574712
23577.073125000014,20058,3519.073125000012,696,1246,played round,"8065366044505 ($4, #Cards:1)","16130732049500 ($4, #Cards:0)",2.8242962479935794,1.7902298850574712
23577.073125000014,20058,3519.073125000012,696,1246,played round,"9678439171506 ($52, #Cards:11)","16130731989200 ($4, #Cards:2)",2.8242962479935794,1.7902298850574712
23577.073125000014,20058,3519.073125000012,697,1247,added new player,"14517658793466 ($4, #Cards:0)",,2.8220313753007216,1.7890961262553802
23577.073125000014,20058,3519.073125000012,697,1247,played round,"12904585562008 ($7, #Cards:0)","3226146404416 ($32, #Cards:6)",2.8220313753007216,1.7890961262553802
23577.073125000014,20058,3519.073125000012,697,1247,played round,"3226146390502 ($396, #Cards:9)","14517658770021 ($4, #Cards:0)",2.8220313753007216,1.7890961262553802
23577.073125000014,20058,3519.073125000012,698,1248,added new player,"8065365996450 ($9, #Cards:0)",,2.8197701322115383,1.7879656160458453
23631.073125000014,20112,3519.073125000012,698,1248,cash added to account,"16130731952510 ($304, #Cards:0)",,2.8197701322115383,1.7879656160458453
23631.073125000014,20112,3519.073125000012,698,1248,played round,"11291512425865 ($27, #Cards:3)","6452292789088 ($9, #Cards:0)",2.8197701322115383,1.7879656160458453
23631.073125000014,20112,3519.073125000012,698,1248,played round,"4839219585753 ($31, #Cards:5)","12904585615608 ($10, #Cards:0)",2.8197701322115383,1.7879656160458453
23631.073125000014,20112,3519.073125000012,698,1248,played round,"8065365986715 ($4, #Cards:0)","14517658771488 ($18, #Cards:1)",2.8197701322115383,1.7879656160458453
23631.073125000014,20112,3519.073125000012,698,1247,sell card ($0) & buy card,"14517658849887 ($4, #Cards:1)",,2.8220313753007216,1.7865329512893984
23631.073125000014,20112,3519.073125000012,698,1247,played round,"16130731967110 ($14, #Cards:0)","16130732004710 ($4, #Cards:2)",2.8220313753007216,1.7865329512893984
23631.073125000014,20112,3519.073125000012,698,1247,played round,"1613073202439 ($18, #Cards:0)","12904585562008 ($83, #Cards:0)",2.8220313753007216,1.7865329512893984
23655.073125000014,20136,3519.073125000012,698,1247,cash added to account,"3226146409600 ($142, #Cards:3)",,2.8220313753007216,1.7865329512893984
23655.073125000014,20136,3519.073125000012,698,1247,played round,"16130731976260 ($4, #Cards:2)","9678439241880 ($4, #Cards:0)",2.8220313753007216,1.7865329512893984
23655.073125000014,20136,3519.073125000012,698,1247,played round,"12904585562008 ($7, #Cards:0)","11291512411942 ($24, #Cards:4)",2.8220313753007216,1.7865329512893984
23655.073125000014,20136,3519.073125000012,699,1248,added new player,"4839219623928 ($6, #Cards:1)",,2.8197701322115383,1.7854077253218885
23656.073125000014,20137,3519.073125000012,699,1248,cash added to account,"16130732072200 ($4, #Cards:1)",,2.8197701322115383,1.7854077253218885
23656.073125000014,20137,3519.073125000012,699,1248,buy card,"8065365977710 ($4, #Cards:0)",,2.8197701322115383,1.7854077253218885
23656.073125000014,20137,3519.073125000012,699,1248,played round,"3226146397484 ($11, #Cards:3)","16130731954280 ($4, #Cards:0)",2.8197701322115383,1.7854077253218885
23667.073125000014,20139,3528.073125000012,699,1249,buy card,"4839219585753 ($30, #Cards:6)",,2.8247182746196957,1.7868383404864092
23667.073125000014,20139,3528.073125000012,699,1249,played round,"4839219624261 ($4, #Cards:0)","8065365989980 ($4, #Cards:0)",2.8247182746196957,1.7868383404864092
23667.073125000014,20139,3528.073125000012,699,1249,buy card,"14517658759212 ($8, #Cards:0)",,2.8247182746196957,1.7868383404864092
23667.073125000014,20139,3528.073125000012,699,1249,played round,"3226146390502 ($396, #Cards:8)","9678439260210 ($0, #Cards:2)",2.8247182746196957,1.7868383404864092
23667.073125000014,20139,3528.073125000012,699,1249,played round,"4839219608523 ($4, #Cards:0)","14517658757259 ($75, #Cards:12)",2.8247182746196957,1.7868383404864092
23667.073125000014,20139,3528.073125000012,699,1249,played round,"9678439177554 ($54, #Cards:1)","6452292810884 ($4, #Cards:0)",2.8247182746196957,1.7868383404864092
23667.073125000014,20139,3528.073125000012,699,1249,played round,"4839219588666 ($5, #Cards:0)","16130731978070 ($22, #Cards:0)",2.8247182746196957,1.7868383404864092
23667.073125000014,20139,3528.073125000012,699,1248,sell card ($0) & buy card,"12904585679144 ($4, #Cards:0)",,2.826981670673077,1.7854077253218885
23667.073125000014,20139,3528.073125000012,699,1248,played round,"1613073195251 ($11, #Cards:2)","12904585588488 ($10, #Cards:0)",2.826981670673077,1.7854077253218885
23667.073125000014,20139,3528.073125000012,699,1248,split card,"11291512416226 ($4, #Cards:0)",,2.826981670673077,1.7854077253218885
23667.073125000014,20139,3528.073125000012,699,1248,played round,"9678439177554 ($54, #Cards:2)","11291512399069 ($8, #Cards:2)",2.826981670673077,1.7854077253218885
23667.073125000014,20139,3528.073125000012,700,1249,added new player,"1613073200631 ($4, #Cards:0)",,2.8247182746196957,1.7842857142857143
23668.073125000014,20140,3528.073125000012,700,1249,cash added to account,"3226146420856 ($4, #Cards:1)",,2.8247182746196957,1.7842857142857143
23668.073125000014,20140,3528.073125000012,701,1250,added new player,"4839219585753 ($13, #Cards:2)",,2.8224584999999998,1.783166904422254
23668.073125000014,20140,3528.073125000012,701,1250,played round,"12904585679144 ($4, #Cards:0)","4839219585753 ($29, #Cards:2)",2.8224584999999998,1.783166904422254
23668.073125000014,20140,3528.073125000012,701,1250,played round,"4839219589425 ($25, #Cards:0)","3226146411690 ($18, #Cards:0)",2.8224584999999998,1.783166904422254
23668.073125000014,20140,3528.073125000012,701,1250,played round,"6452292800072 ($15, #Cards:4)","6452292790264 ($4, #Cards:0)",2.8224584999999998,1.783166904422254
23668.073125000014,20140,3528.073125000012,702,1251,added new player,"3226146390502 ($396, #Cards:8)",,2.8202023381294965,1.7820512820512822
23668.073125000014,20140,3528.073125000012,702,1251,buy card,"1613073204780 ($4, #Cards:0)",,2.8202023381294965,1.7820512820512822
23668.073125000014,20140,3528.073125000012,702,1251,played round,"11291512374296 ($46, #Cards:0)","16130732038760 ($13, #Cards:2)",2.8202023381294965,1.7820512820512822
23668.073125000014,20140,3528.073125000012,702,1251,played round,"9678439193340 ($4, #Cards:0)","11291512455790 ($0, #Cards:0)",2.8202023381294965,1.7820512820512822
23668.073125000014,20140,3528.073125000012,702,1251,played round,"16130732066600 ($4, #Cards:1)","11291512431136 ($4, #Cards:0)",2.8202023381294965,1.7820512820512822
23668.073125000014,20140,3528.073125000012,702,1251,played round,"11291512366757 ($5, #Cards:3)","16130731957430 ($14, #Cards:0)",2.8202023381294965,1.7820512820512822
23668.073125000014,20140,3528.073125000012,702,1251,played round,"9678439180326 ($225, #Cards:3)","14517658786779 ($4, #Cards:0)",2.8202023381294965,1.7820512820512822
23668.073125000014,20140,3528.073125000012,702,1251,buy card,"4839219600747 ($4, #Cards:0)",,2.8202023381294965,1.7820512820512822
23670.073125000014,20142,3528.073125000012,702,1251,cash added to account,"1613073198941 ($11, #Cards:0)",,2.8202023381294965,1.7820512820512822
23670.073125000014,20142,3528.073125000012,703,1252,added new player,"4839219587229 ($7, #Cards:3)",,2.8179497803514377,1.7809388335704126
23670.073125000014,20142,3528.073125000012,703,1252,played round,"3226146396880 ($25, #Cards:6)","8065366047115 ($0, #Cards:0)",2.8179497803514377,1.7809388335704126
23670.07312500001,20142,3528.0731250000117,703,1252,played round,"3226146400538 ($4, #Cards:2)","3226146390916 ($36, #Cards:3)",2.8179497803514377,1.7809388335704126
23670.07312500001,20142,3528.0731250000117,703,1252,played round,"16130732036230 ($81, #Cards:0)","6452292795924 ($4, #Cards:0)",2.8179497803514377,1.7809388335704126
